@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute word64 numeric
@attribute word65 numeric
@attribute word66 numeric
@attribute word67 numeric
@attribute word68 numeric
@attribute word69 numeric
@attribute word70 numeric
@attribute word71 numeric
@attribute word72 numeric
@attribute word73 numeric
@attribute word74 numeric
@attribute word75 numeric
@attribute word76 numeric
@attribute word77 numeric
@attribute word78 numeric
@attribute word79 numeric
@attribute word80 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.120815,0.540009,0.546595,0.210441,0.193801,0.352131,0.38468,0.181505,0.090893,0.190973,0.46862,0.549567,0.326696,0.228198,0.32927,0.28031,0.259757,0.169199,0.159719,0.368591,0.666521,0.304051,0.151837,0.242838,0.311208,0.307107,0.169532,0.192791,0.572821,0.308548,0.264761,0.335596,0.400921,0.356411,0.222208,0.140132,0.255662,0.462063,0.331868,0.394246,0.349667,0.349045,0.302106,0.266753,0.221449,0.228936,0.387016,0.437523,0.396688,0.24342,0.272616,0.400407,0.311466,0.241051,0.23565,0.459956,0.388903,0.247942,0.513207,0.304386,0.308084,0.190521,0.181491,0.302353,0.35175,0.369212,0.320204,0.526604,0.261808,0.270334,0.202397,0.293433,0.282506,0.330918,0.50882,0.331668,0.331125,0.224382,0.358726,0.233972,0.313625,6,6
0.075247,0.163512,0.869812,0.06617,0.22454,0.133094,0.322037,0.10247,0.155916,0.093531,0.151266,0.843163,0.069041,0.209605,0.163593,0.310883,0.107739,0.271525,0.08038,0.157161,0.86021,0.063534,0.135531,0.15246,0.333715,0.141602,0.227622,0.143144,0.305801,0.561787,0.129914,0.31591,0.516598,0.316707,0.185408,0.228382,0.195195,0.240387,0.463229,0.185153,0.274564,0.48941,0.307268,0.290494,0.401921,0.169696,0.230434,0.632329,0.177092,0.185617,0.310704,0.27762,0.402928,0.341299,0.228484,0.140712,0.156226,0.231653,0.413595,0.627237,0.388483,0.297191,0.214932,0.319036,0.104652,0.116322,0.342729,0.301276,0.499691,0.308531,0.441197,0.354912,0.241369,0.065333,0.124507,0.345086,0.17532,0.365954,0.321173,0.652607,0.330419,6,6
0.112769,0.158015,0.825386,0.097087,0.229481,0.079605,0.373917,0.228513,0.143507,0.165706,0.166246,0.77453,0.144166,0.222436,0.116767,0.356988,0.2795,0.235691,0.131119,0.160142,0.798987,0.140929,0.134687,0.082686,0.397718,0.319535,0.116877,0.180287,0.241837,0.578571,0.151825,0.340591,0.051645,0.559975,0.278148,0.203977,0.25084,0.235351,0.561843,0.256961,0.281504,0.062724,0.465426,0.308933,0.323653,0.133975,0.152463,0.665341,0.215695,0.142077,0.057067,0.524397,0.381623,0.159783,0.086049,0.156418,0.257213,0.095707,0.282927,0.065322,0.878581,0.100005,0.163063,0.148328,0.168223,0.270442,0.146035,0.249284,0.078196,0.789589,0.218177,0.340476,0.121916,0.150247,0.410221,0.17191,0.144783,0.068902,0.789997,0.226972,0.251805,6,6
0.091882,0.050222,0.838632,0.088635,0.329866,0.134666,0.250649,0.21559,0.204019,0.176612,0.067913,0.78958,0.121635,0.334286,0.163142,0.28708,0.194212,0.259745,0.13023,0.054258,0.822039,0.114734,0.227023,0.175204,0.334096,0.263803,0.166541,0.187136,0.186093,0.419789,0.155568,0.631589,0.168758,0.204538,0.255815,0.441886,0.287735,0.143643,0.388374,0.215627,0.561817,0.142082,0.152513,0.180278,0.554669,0.232131,0.139056,0.577815,0.35072,0.450817,0.162441,0.161282,0.234457,0.399121,0.086167,0.212379,0.412385,0.175616,0.722267,0.021938,0.021548,0.069155,0.468154,0.115504,0.133025,0.394185,0.170346,0.501935,0.020991,0.032921,0.077936,0.724586,0.12118,0.122656,0.637268,0.39044,0.337032,0.023815,0.0447,0.069706,0.539165,5,6
0.079751,0.169311,0.757419,0.077778,0.26643,0.174783,0.117492,0.513216,0.080688,0.103438,0.161582,0.700431,0.076319,0.290904,0.360951,0.122468,0.458881,0.162118,0.036677,0.164817,0.683685,0.081156,0.175864,0.52459,0.205378,0.36912,0.113688,0.210101,0.500911,0.594659,0.15078,0.43698,0.118439,0.06872,0.314792,0.140696,0.297235,0.431709,0.530408,0.221376,0.410447,0.244888,0.057274,0.338488,0.220558,0.142907,0.433993,0.703525,0.287192,0.233629,0.303638,0.071307,0.217603,0.120772,0.325596,0.532935,0.415256,0.164525,0.615548,0.038496,0.066971,0.047987,0.152611,0.48154,0.425077,0.449202,0.30463,0.504066,0.011026,0.029019,0.029291,0.192199,0.286592,0.41582,0.674087,0.43991,0.296676,0.010941,0.036815,0.038555,0.077878,6,7
0.095868,0.210726,0.762044,0.099197,0.311474,0.198448,0.279621,0.264473,0.267059,0.100851,0.184962,0.765019,0.092653,0.322066,0.240474,0.19404,0.166122,0.367391,0.11615,0.183812,0.807172,0.118725,0.242219,0.330019,0.249805,0.128871,0.201261,0.290845,0.390108,0.537864,0.1334,0.507509,0.259834,0.156702,0.151908,0.288823,0.418459,0.296911,0.468945,0.144844,0.521843,0.262975,0.12032,0.124766,0.3526,0.310714,0.291995,0.656711,0.225913,0.40316,0.32498,0.13832,0.107007,0.192757,0.293809,0.240161,0.638693,0.119861,0.625494,0.091931,0.057885,0.015322,0.174418,0.482101,0.170869,0.501177,0.150638,0.611703,0.089257,0.062547,0.025878,0.278894,0.276722,0.136198,0.78734,0.221108,0.440598,0.121857,0.087347,0.026683,0.136974,7,7
0.130571,0.152536,0.832795,0.089391,0.321048,0.050831,0.270632,0.167709,0.226102,0.162005,0.15581,0.783907,0.098273,0.302313,0.058343,0.220421,0.207934,0.37241,0.098449,0.138219,0.848551,0.082679,0.173285,0.087772,0.317652,0.222652,0.236897,0.3264,0.326801,0.44542,0.043423,0.549098,0.136632,0.399642,0.217603,0.243181,0.411608,0.283742,0.399142,0.057652,0.478412,0.15319,0.337622,0.205888,0.422737,0.262943,0.266088,0.552679,0.089676,0.305823,0.205085,0.520379,0.198227,0.317622,0.286545,0.224711,0.129738,0.030151,0.71072,0.171859,0.311742,0.243753,0.39799,0.364113,0.20578,0.097833,0.030032,0.532197,0.160532,0.327267,0.285095,0.563218,0.265509,0.172312,0.146868,0.058435,0.384866,0.261387,0.533384,0.372133,0.485181,6,4
0.066214,0.089253,0.873307,0.080702,0.210082,0.050846,0.224986,0.328143,0.115997,0.120994,0.108214,0.831181,0.134922,0.260414,0.105452,0.247973,0.300605,0.183831,0.069939,0.148662,0.849428,0.129426,0.169683,0.108942,0.288023,0.315583,0.10732,0.129338,0.16134,0.796512,0.133246,0.346317,0.035483,0.192732,0.322809,0.206177,0.20785,0.187337,0.702627,0.257034,0.399156,0.043373,0.133054,0.274882,0.327843,0.127437,0.223675,0.824793,0.236278,0.246417,0.053178,0.165589,0.249305,0.210941,0.176768,0.181576,0.489633,0.092512,0.709445,0.056166,0.191355,0.208523,0.317674,0.188878,0.201732,0.419921,0.154567,0.631719,0.058759,0.135027,0.173234,0.522149,0.169261,0.295635,0.568181,0.167238,0.408699,0.082981,0.196515,0.312087,0.472455,6,5
0.125643,0.220505,0.770943,0.096107,0.197729,0.309838,0.379527,0.155266,0.169579,0.137533,0.240026,0.705564,0.115528,0.20269,0.345257,0.340968,0.201141,0.30871,0.135969,0.213794,0.745052,0.143504,0.139749,0.245826,0.448781,0.221062,0.172842,0.200842,0.337661,0.45441,0.15653,0.194233,0.601916,0.315908,0.311323,0.133817,0.263542,0.302621,0.394451,0.20972,0.204214,0.467666,0.263913,0.50191,0.239608,0.170415,0.238161,0.55326,0.197265,0.145341,0.320599,0.254746,0.601031,0.138513,0.242825,0.349003,0.251129,0.220082,0.169084,0.323689,0.71305,0.254385,0.034837,0.310713,0.30962,0.336609,0.307951,0.136376,0.209972,0.659513,0.316536,0.040151,0.196456,0.215095,0.436208,0.270592,0.092365,0.192967,0.61839,0.469815,0.052349,6,5
0.145689,0.226513,0.820581,0.128712,0.333759,0.075023,0.153781,0.230509,0.209137,0.241054,0.294264,0.655406,0.186312,0.414557,0.110634,0.095897,0.256571,0.363193,0.177724,0.321559,0.651264,0.28498,0.362261,0.163113,0.167624,0.292377,0.297042,0.334448,0.352762,0.243205,0.249283,0.623365,0.246255,0.200074,0.191141,0.341499,0.356872,0.293191,0.248445,0.34514,0.495482,0.160719,0.131619,0.190447,0.530006,0.24635,0.242435,0.262313,0.483177,0.385159,0.209276,0.189851,0.339178,0.484807,0.164401,0.288103,0.494721,0.146387,0.577479,0.210596,0.233366,0.260575,0.351565,0.167078,0.177458,0.605544,0.200416,0.351244,0.135447,0.159638,0.272827,0.540467,0.125158,0.142683,0.767723,0.25927,0.176255,0.127111,0.172164,0.276482,0.392491,6,5
0.0277,0.084504,0.881628,0.055323,0.20544,0.034133,0.304632,0.24587,0.123042,0.045011,0.113581,0.835,0.04668,0.189757,0.041414,0.404593,0.219437,0.189997,0.027797,0.104822,0.854439,0.036661,0.094928,0.035451,0.461058,0.162888,0.086336,0.083945,0.212351,0.66172,0.085331,0.343263,0.07783,0.464751,0.356771,0.188518,0.123488,0.23465,0.65089,0.099558,0.31991,0.084357,0.470367,0.283331,0.291786,0.054709,0.180034,0.743842,0.090412,0.157635,0.073849,0.541999,0.250049,0.128564,0.129591,0.258599,0.52042,0.078028,0.619261,0.164225,0.377717,0.179796,0.232282,0.214259,0.253875,0.501674,0.114038,0.591077,0.111936,0.231714,0.131312,0.438317,0.114275,0.194472,0.73071,0.118433,0.307876,0.118631,0.408489,0.252785,0.248056,5,6
0.117711,0.194079,0.799478,0.109242,0.277389,0.110189,0.332952,0.280473,0.136999,0.180707,0.196585,0.756235,0.126352,0.266691,0.147128,0.372164,0.261372,0.203102,0.165464,0.185458,0.758707,0.125153,0.166156,0.133763,0.479245,0.198159,0.180232,0.196211,0.580168,0.490889,0.191801,0.434122,0.137682,0.243186,0.216103,0.184083,0.299702,0.514008,0.471508,0.258861,0.397686,0.123614,0.301671,0.220323,0.208953,0.301156,0.442792,0.565035,0.314543,0.269658,0.097283,0.405768,0.155923,0.15459,0.174974,0.561572,0.356949,0.1371,0.641783,0.076693,0.128523,0.062194,0.263927,0.265595,0.492325,0.370133,0.208089,0.597207,0.041863,0.085253,0.033408,0.374141,0.301972,0.429853,0.567342,0.306197,0.404826,0.034873,0.142454,0.054852,0.346413,6,6
0.087611,0.161646,0.869205,0.073281,0.24676,0.095323,0.168706,0.310949,0.100892,0.097195,0.168129,0.823365,0.065283,0.224974,0.183632,0.195113,0.334866,0.213437,0.028124,0.143964,0.843387,0.058156,0.11381,0.258172,0.261322,0.303055,0.155119,0.173175,0.487038,0.544655,0.114331,0.484919,0.107208,0.26633,0.221016,0.238039,0.171183,0.486361,0.510444,0.136664,0.392164,0.132952,0.220445,0.308728,0.37355,0.063135,0.323399,0.711142,0.154867,0.191711,0.160716,0.348792,0.376138,0.189743,0.124538,0.692732,0.142235,0.073984,0.583269,0.090834,0.273103,0.087285,0.219657,0.124466,0.684761,0.186424,0.165934,0.481706,0.067891,0.211674,0.130042,0.393643,0.05858,0.613144,0.267566,0.292919,0.28065,0.114407,0.457411,0.29488,0.274217,5,6
0.100712,0.051453,0.871465,0.075085,0.246443,0.07906,0.282101,0.260723,0.087044,0.135876,0.118868,0.837293,0.06699,0.223695,0.08355,0.341592,0.21952,0.199909,0.034376,0.090015,0.793035,0.035698,0.12078,0.115363,0.528504,0.193774,0.125589,0.203057,0.188723,0.454121,0.056144,0.47477,0.176078,0.423448,0.460014,0.257755,0.242457,0.165346,0.405299,0.064281,0.393004,0.236085,0.485462,0.343174,0.426429,0.054932,0.188146,0.527834,0.068548,0.192649,0.253349,0.681185,0.275382,0.192677,0.157117,0.293279,0.593515,0.087499,0.578035,0.145625,0.018902,0.087881,0.407394,0.138985,0.235824,0.49751,0.105775,0.469767,0.196479,0.024919,0.08694,0.631582,0.048568,0.307415,0.767538,0.127509,0.351229,0.258576,0.01906,0.08391,0.316435,6,6
0.094733,0.086057,0.898611,0.058192,0.255042,0.06913,0.229759,0.190492,0.117599,0.112584,0.088898,0.862131,0.08048,0.251268,0.095792,0.258638,0.181976,0.239485,0.045482,0.097169,0.872019,0.077175,0.134348,0.126816,0.31567,0.152018,0.255394,0.255856,0.237236,0.68349,0.118562,0.563106,0.086555,0.12794,0.108056,0.21075,0.364112,0.226592,0.624135,0.192586,0.50299,0.106458,0.099179,0.088704,0.327728,0.278495,0.224514,0.78306,0.22039,0.271032,0.136568,0.138923,0.074694,0.305435,0.25092,0.208582,0.336604,0.102707,0.815845,0.109868,0.177713,0.088534,0.229318,0.419387,0.187728,0.390624,0.158327,0.683964,0.114827,0.112836,0.069774,0.335594,0.421536,0.177528,0.578255,0.225436,0.405288,0.159148,0.18674,0.17183,0.389365,7,6
0.069496,0.12014,0.821619,0.097423,0.274289,0.07991,0.267062,0.33053,0.184376,0.13321,0.171784,0.731673,0.143052,0.297725,0.189859,0.304995,0.293718,0.304884,0.095108,0.207358,0.756259,0.150044,0.181143,0.16964,0.447966,0.253347,0.164515,0.155243,0.23419,0.640413,0.169856,0.443283,0.105371,0.202132,0.354682,0.32835,0.209283,0.251711,0.591536,0.172746,0.398818,0.208517,0.239513,0.247119,0.438309,0.121328,0.214236,0.776143,0.189509,0.218035,0.181031,0.349541,0.184794,0.253826,0.280602,0.382108,0.516222,0.155564,0.63352,0.035052,0.050998,0.075656,0.271418,0.392467,0.322995,0.6099,0.129726,0.478819,0.040406,0.039765,0.048966,0.343445,0.220972,0.216351,0.833115,0.185417,0.292199,0.078446,0.166118,0.129873,0.199761,4,6
0.071755,0.219923,0.78854,0.07901,0.205849,0.035238,0.443887,0.268344,0.076074,0.132436,0.219969,0.734027,0.117477,0.178345,0.061059,0.505938,0.265901,0.1388,0.092315,0.184593,0.699211,0.161858,0.096614,0.070201,0.605238,0.230469,0.092827,0.174375,0.509081,0.583814,0.150648,0.360021,0.06167,0.346381,0.292677,0.088535,0.288176,0.503797,0.54534,0.235003,0.277765,0.064255,0.388437,0.252777,0.120245,0.205279,0.404041,0.642851,0.346412,0.155912,0.08044,0.432756,0.19309,0.077534,0.168709,0.222613,0.195874,0.078348,0.339942,0.054948,0.867615,0.038744,0.068105,0.314929,0.280239,0.242263,0.126921,0.299606,0.043793,0.803617,0.039342,0.091954,0.241555,0.291152,0.359796,0.22167,0.210013,0.051889,0.792311,0.036134,0.049288,6,7
0.156396,0.343522,0.768576,0.1861,0.316457,0.050647,0.066042,0.261303,0.238407,0.238057,0.216911,0.764852,0.240061,0.330586,0.091791,0.101979,0.253781,0.247249,0.235938,0.207014,0.786787,0.249148,0.325881,0.11139,0.122217,0.18146,0.232157,0.274606,0.343859,0.551853,0.330484,0.517451,0.045042,0.084734,0.217041,0.261757,0.360196,0.211312,0.562825,0.438165,0.448184,0.039166,0.039617,0.162184,0.294222,0.349396,0.194192,0.646981,0.420539,0.332356,0.057129,0.064626,0.161062,0.317694,0.290518,0.177818,0.404907,0.217859,0.744614,0.052377,0.107616,0.19472,0.256658,0.470681,0.141335,0.438193,0.313587,0.612933,0.039339,0.047899,0.112742,0.275482,0.447063,0.17577,0.659838,0.311942,0.355903,0.062146,0.079645,0.150819,0.277347,6,7
0.098817,0.202112,0.84979,0.077522,0.300868,0.081155,0.201693,0.247011,0.149767,0.156174,0.245491,0.779644,0.114954,0.326433,0.122901,0.188064,0.297108,0.221314,0.127606,0.25204,0.808233,0.092011,0.198787,0.132763,0.215856,0.357124,0.164956,0.263995,0.427385,0.523194,0.111038,0.586712,0.081919,0.133609,0.204735,0.22556,0.356271,0.436694,0.497967,0.133131,0.532866,0.083707,0.1204,0.211999,0.257451,0.305609,0.485735,0.652594,0.102233,0.323513,0.084873,0.135733,0.252548,0.200661,0.270074,0.128918,0.071544,0.04136,0.796177,0.064323,0.248602,0.288001,0.3476,0.368251,0.154438,0.10907,0.036509,0.700838,0.06702,0.271723,0.291333,0.415855,0.426457,0.234706,0.160477,0.052961,0.486548,0.098207,0.425475,0.400618,0.382872,5,4
0.075734,0.186382,0.818484,0.091276,0.271851,0.069448,0.278231,0.325261,0.139083,0.125587,0.178867,0.763716,0.137729,0.199701,0.077425,0.40745,0.325023,0.180202,0.070782,0.147821,0.7454,0.15894,0.104635,0.099108,0.478746,0.366858,0.087761,0.244049,0.470104,0.367847,0.170533,0.525998,0.08388,0.339122,0.337014,0.206778,0.347626,0.408866,0.456411,0.351367,0.364217,0.048307,0.270895,0.317242,0.266833,0.178539,0.36808,0.515882,0.489337,0.214296,0.076479,0.34042,0.366118,0.15923,0.285265,0.298628,0.269941,0.175885,0.775734,0.046749,0.105959,0.136489,0.30304,0.330215,0.243228,0.318228,0.318086,0.559139,0.033415,0.074395,0.152739,0.535473,0.194568,0.283282,0.421793,0.555461,0.382549,0.077813,0.161327,0.203123,0.419239,6,5
0.211903,0.210402,0.809835,0.113508,0.347463,0.130963,0.284587,0.090706,0.12252,0.241365,0.16674,0.76409,0.153203,0.341564,0.149133,0.274731,0.125474,0.2766,0.110963,0.151187,0.805855,0.152747,0.233906,0.141224,0.340134,0.19974,0.2487,0.283821,0.426269,0.335728,0.154368,0.599165,0.265279,0.323691,0.160549,0.203157,0.273118,0.297696,0.349531,0.22451,0.530736,0.251431,0.305188,0.195142,0.43369,0.123052,0.300345,0.519682,0.221502,0.36089,0.182781,0.437511,0.319634,0.343926,0.234356,0.267474,0.286144,0.058032,0.677226,0.482429,0.110466,0.125421,0.262642,0.25961,0.196849,0.293948,0.064651,0.479978,0.525009,0.109783,0.211882,0.49021,0.16929,0.257966,0.492732,0.066943,0.363686,0.402591,0.18859,0.373737,0.433514,5,5
0.045225,0.065012,0.931715,0.057935,0.28604,0.036174,0.164715,0.054778,0.09497,0.088808,0.112829,0.90228,0.061795,0.23903,0.041565,0.261717,0.090861,0.160751,0.054613,0.091087,0.918007,0.045702,0.116913,0.029265,0.307971,0.162216,0.090601,0.112059,0.159264,0.359997,0.084761,0.778472,0.049377,0.37339,0.095925,0.26118,0.163452,0.214945,0.472659,0.079746,0.548816,0.049559,0.488753,0.126846,0.37241,0.128849,0.24467,0.635817,0.073914,0.269878,0.036165,0.588434,0.231903,0.199072,0.199363,0.07229,0.129762,0.081444,0.921844,0.053403,0.03378,0.023616,0.277862,0.307623,0.10294,0.163274,0.081227,0.772282,0.061845,0.04914,0.045156,0.50677,0.353368,0.287407,0.345572,0.090407,0.608657,0.061504,0.135204,0.109987,0.510203,5,5
0.080987,0.121343,0.86372,0.100052,0.280859,0.053964,0.26365,0.210386,0.164704,0.118562,0.116638,0.804409,0.112821,0.268801,0.108292,0.338445,0.194719,0.275851,0.080827,0.142242,0.808604,0.112597,0.150087,0.125085,0.444576,0.214456,0.157809,0.209351,0.357963,0.481696,0.191394,0.548607,0.088729,0.329,0.274908,0.258289,0.305901,0.319855,0.49497,0.249386,0.475788,0.147834,0.29779,0.198108,0.347524,0.211264,0.372205,0.619523,0.269337,0.282616,0.171411,0.394996,0.232585,0.202748,0.133054,0.305809,0.283942,0.101313,0.824755,0.026211,0.067047,0.076954,0.326441,0.209273,0.322527,0.381121,0.16912,0.675397,0.024417,0.029182,0.055056,0.466567,0.217934,0.431568,0.616938,0.229236,0.48956,0.034354,0.039225,0.052722,0.296518,6,6
0.010897,0.026881,0.893939,0.055163,0.387648,0.038341,0.076222,0.168696,0.104779,0.007231,0.04233,0.833183,0.040076,0.338881,0.133507,0.207492,0.214611,0.283866,0.005753,0.021355,0.809408,0.028427,0.183598,0.229524,0.370964,0.282418,0.199491,0.097259,0.105931,0.2427,0.096977,0.741854,0.096747,0.172379,0.434189,0.364783,0.072743,0.063214,0.294483,0.088766,0.513973,0.180772,0.256029,0.464002,0.564283,0.02297,0.049413,0.567596,0.11804,0.291851,0.282382,0.410028,0.47691,0.316934,0.214553,0.179044,0.275423,0.089421,0.743839,0.163656,0.206346,0.256296,0.386921,0.229811,0.140025,0.37059,0.177042,0.505816,0.107658,0.135561,0.337071,0.599553,0.08843,0.096159,0.734316,0.271206,0.284931,0.103373,0.239083,0.313628,0.350377,6,6
0.062104,0.116074,0.881168,0.068971,0.248952,0.05152,0.313022,0.138914,0.139796,0.078388,0.176825,0.806003,0.07597,0.207735,0.094063,0.378109,0.170763,0.288177,0.027782,0.107498,0.806852,0.087587,0.100951,0.115853,0.477654,0.133483,0.243732,0.27926,0.282,0.564961,0.116345,0.65071,0.068109,0.079136,0.120939,0.246612,0.394633,0.333087,0.550032,0.113061,0.462719,0.135546,0.080774,0.120087,0.40567,0.334162,0.221128,0.745085,0.219639,0.243275,0.166803,0.092973,0.079171,0.366227,0.108349,0.059144,0.121167,0.068052,0.33936,0.070344,0.907666,0.05515,0.135779,0.218854,0.080247,0.198094,0.045738,0.300827,0.096742,0.834509,0.171032,0.280738,0.229311,0.085854,0.290682,0.066685,0.175722,0.092558,0.833848,0.231774,0.250265,7,6
0.031416,0.101002,0.871836,0.046694,0.159286,0.054727,0.315088,0.292775,0.114754,0.068154,0.108681,0.845853,0.080016,0.190627,0.087567,0.354835,0.242158,0.181982,0.049633,0.107406,0.849753,0.072536,0.128482,0.086527,0.429266,0.208824,0.08238,0.083729,0.285946,0.803519,0.151926,0.260649,0.062817,0.292532,0.214972,0.197049,0.14608,0.280692,0.731124,0.2588,0.280258,0.096397,0.272335,0.198531,0.311345,0.125423,0.252919,0.779278,0.25975,0.160447,0.09584,0.364701,0.231875,0.154448,0.13331,0.360174,0.354296,0.217143,0.423158,0.196632,0.53649,0.340041,0.242177,0.169646,0.271074,0.299073,0.295303,0.325677,0.185713,0.448019,0.474096,0.393759,0.142813,0.251608,0.431494,0.314908,0.156647,0.123622,0.534408,0.497137,0.24163,6,6
0.115333,0.287109,0.688856,0.111825,0.362459,0.175692,0.29318,0.377723,0.162372,0.169435,0.264385,0.620058,0.139951,0.463613,0.196255,0.246294,0.369419,0.216215,0.13337,0.285408,0.639803,0.145284,0.395182,0.225886,0.315305,0.379916,0.139114,0.175921,0.587645,0.264041,0.185018,0.477685,0.180816,0.348962,0.318503,0.18889,0.183896,0.457785,0.215583,0.220396,0.587618,0.171281,0.281371,0.334843,0.309262,0.146913,0.471354,0.300126,0.243966,0.512144,0.187766,0.360433,0.373516,0.199179,0.234283,0.639558,0.373403,0.163872,0.559047,0.036453,0.096229,0.082686,0.199583,0.224515,0.495435,0.39491,0.215436,0.602607,0.041786,0.077432,0.107939,0.345314,0.18154,0.582493,0.546029,0.232508,0.427628,0.046909,0.137603,0.152514,0.219716,5,6
0.031368,0.130494,0.888522,0.039775,0.228685,0.034093,0.32844,0.14822,0.087361,0.042736,0.110183,0.853118,0.034198,0.179177,0.061782,0.424077,0.145508,0.14184,0.021501,0.107639,0.838426,0.024507,0.092402,0.061237,0.498505,0.134527,0.074162,0.135387,0.29418,0.603685,0.092098,0.425141,0.041432,0.526627,0.22317,0.112286,0.181287,0.226623,0.694067,0.103913,0.274711,0.044253,0.549135,0.170362,0.123498,0.100874,0.213086,0.745162,0.07074,0.135113,0.037761,0.587354,0.130971,0.048254,0.315352,0.261381,0.20614,0.134949,0.868362,0.03553,0.031581,0.036033,0.117961,0.493077,0.271716,0.379604,0.205851,0.680235,0.03156,0.016712,0.014972,0.179862,0.410585,0.355552,0.66825,0.206093,0.44561,0.02286,0.025394,0.024128,0.125097,5,6
0.108131,0.444443,0.628988,0.176833,0.180345,0.220908,0.485568,0.19287,0.097892,0.159241,0.429574,0.624308,0.271537,0.178086,0.242942,0.40357,0.196018,0.185978,0.091584,0.285587,0.726706,0.323491,0.105118,0.143941,0.394266,0.270282,0.130525,0.214045,0.385856,0.544889,0.23057,0.326335,0.278906,0.388732,0.276969,0.207665,0.279791,0.307117,0.474705,0.284674,0.312721,0.27614,0.367045,0.324212,0.327304,0.171149,0.248676,0.611821,0.36815,0.205468,0.23618,0.372264,0.332299,0.228049,0.23419,0.308259,0.435864,0.308001,0.496685,0.249507,0.240695,0.363391,0.257587,0.269205,0.243593,0.46973,0.318278,0.430708,0.219867,0.218585,0.377887,0.349018,0.197206,0.200382,0.568096,0.384163,0.292738,0.223795,0.300892,0.410596,0.236086,6,7
0.105032,0.227031,0.794221,0.115503,0.287573,0.06806,0.335899,0.227357,0.203586,0.140188,0.202904,0.719393,0.158763,0.302432,0.073454,0.27785,0.306559,0.358335,0.095417,0.231149,0.72393,0.186116,0.216984,0.082566,0.321505,0.363318,0.299142,0.243242,0.348536,0.447372,0.168295,0.433895,0.142032,0.49807,0.2999,0.210804,0.363533,0.291854,0.367818,0.270658,0.428089,0.112171,0.360774,0.405186,0.289726,0.182613,0.250494,0.473998,0.27518,0.23917,0.113283,0.402083,0.522912,0.313629,0.439259,0.370352,0.223818,0.206804,0.60426,0.171164,0.275393,0.295839,0.1387,0.567412,0.314276,0.195004,0.383924,0.497869,0.109422,0.184712,0.290341,0.12484,0.343324,0.27687,0.292252,0.474029,0.289732,0.121061,0.284798,0.513718,0.227462,6,7
0.068592,0.275486,0.819136,0.147891,0.187975,0.170743,0.344352,0.18223,0.101352,0.096108,0.239786,0.786355,0.211936,0.132093,0.233524,0.366112,0.196374,0.159408,0.091067,0.241997,0.769244,0.169044,0.085076,0.201119,0.427558,0.246945,0.146137,0.172722,0.54902,0.465185,0.28901,0.389308,0.107938,0.330816,0.243623,0.191877,0.20935,0.425062,0.54533,0.426087,0.293847,0.100437,0.308055,0.202656,0.253293,0.165632,0.394163,0.63537,0.359733,0.164955,0.084143,0.39241,0.248729,0.184269,0.195668,0.327768,0.291759,0.13969,0.731794,0.049548,0.088384,0.210549,0.399404,0.213462,0.268981,0.324397,0.237304,0.592014,0.049322,0.07901,0.206392,0.564607,0.198662,0.347636,0.593867,0.300389,0.336985,0.042889,0.109238,0.290186,0.430383,6,4
